,DATANO,DATACD,DATANM,AREACD,AREANM,time1,time2,time3,time4,time5,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,RGN21CD,RGN21NM
951,3,data3,Personal well-being,E06000001,Hartlepool,93.71704495720722,94.9217275210094,95.93580733236196,95.83253745893191,99.14324807224722,,,,,,,,,,,E12000001,North East
952,3,data3,Personal well-being,E06000002,Middlesbrough,100.42245240723025,97.54709678485719,98.68432533982505,98.1484570995198,91.65158573573406,,,,,,,,,,,E12000001,North East
953,3,data3,Personal well-being,E06000003,Redcar and Cleveland,97.35040367099704,95.13311743549369,101.24627776676562,99.1821229850863,96.85567236859775,,,,,,,,,,,E12000001,North East
954,3,data3,Personal well-being,E06000004,Stockton-on-Tees,98.28092544309054,98.85697789910778,103.08608279621467,96.74685970521244,100.57537160850339,,,,,,,,,,,E12000001,North East
955,3,data3,Personal well-being,E06000005,Darlington,100.35411504673647,96.81522391330766,100.66532361739687,103.41596056929073,103.77468121725641,,,,,,,,,,,E12000001,North East
956,3,data3,Personal well-being,E06000006,Halton,97.1697616151066,95.88694244382278,97.11885083170259,97.08178106822857,97.07500367031378,,,,,,,,,,,E12000002,North West
957,3,data3,Personal well-being,E06000007,Warrington,98.89690319900448,104.41610143378563,105.49295284572648,102.79187169652721,102.77104201155944,,,,,,,,,,,E12000002,North West
958,3,data3,Personal well-being,E06000008,Blackburn with Darwen,99.17111696316829,97.79601267859783,102.45802224440735,102.19289384312572,107.39336925527577,,,,,,,,,,,E12000002,North West
959,3,data3,Personal well-being,E06000009,Blackpool,93.39254293807215,93.13076414808526,94.04157408600778,98.23819587043445,96.7186136952017,,,,,,,,,,,E12000002,North West
960,3,data3,Personal well-being,E06000010,"Kingston upon Hull, City of",92.84994271562455,95.31835343679663,99.86981823942173,97.31816281337261,96.5740200328046,,,,,,,,,,,E12000003,Yorkshire and The Humber
961,3,data3,Personal well-being,E06000011,East Riding of Yorkshire,103.71207205166735,108.89718587389153,104.09761212548005,107.1940352890834,109.10289083976802,,,,,,,,,,,E12000003,Yorkshire and The Humber
962,3,data3,Personal well-being,E06000012,North East Lincolnshire,99.19907964130185,98.55701661999325,103.90413257483317,102.97011660125283,103.25657487294532,,,,,,,,,,,E12000003,Yorkshire and The Humber
963,3,data3,Personal well-being,E06000013,North Lincolnshire,97.07657333511364,102.4082314812756,102.76157808347597,98.77989023257214,102.11062384496495,,,,,,,,,,,E12000003,Yorkshire and The Humber
964,3,data3,Personal well-being,E06000014,York,104.00444799948491,102.77206338154014,100.43122417366635,97.67504929489633,104.79118305713556,,,,,,,,,,,E12000003,Yorkshire and The Humber
965,3,data3,Personal well-being,E06000015,Derby,94.07462261495039,97.25477282406682,98.71868586524417,101.63943245101628,100.33288165714167,,,,,,,,,,,E12000004,East Midlands
966,3,data3,Personal well-being,E06000016,Leicester,95.4973571801005,98.22535351259894,93.26801328812954,101.6159103873728,100.8833961571555,,,,,,,,,,,E12000004,East Midlands
967,3,data3,Personal well-being,E06000017,Rutland,101.77582167065115,109.11066663771324,108.79943266556303,106.85072361705575,107.68748656775074,,,,,,,,,,,E12000004,East Midlands
968,3,data3,Personal well-being,E06000018,Nottingham,90.0611909369618,90.63900621803073,91.89616923003675,94.37237530213685,94.01465791728067,,,,,,,,,,,E12000004,East Midlands
